formation,flying_speed,countermeasure,weather,day_time,threat_range,#threats,req_0,req_1,req_2,req_3,req_4,req_5,req_6,req_7,req_8,req_9,req_10,req_11
0.0,5.0,0.0,2.0,12.0,32513.8673,71.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0,0.0,3.0,15.0,3431.6829,76.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0,0.0,1.0,23.0,28352.2556,28.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0,0.0,2.0,14.0,16482.6401,64.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.0,0.0,4.0,14.0,23786.5594,1.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.481426262626262,0.0,4.0,9.0,28479.6076,93.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0,0.0,2.0,23.0,36166.1081,59.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0,0.0,1.0,6.0,16944.6039,33.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0,0.0,4.0,9.0,12218.4923,81.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0,0.0,3.0,1.0,9720.1914,64.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0,0.0,3.0,21.0,30884.9189,17.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0,0.0,1.0,9.0,27672.5594,79.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0,0.0,1.0,17.0,23006.0775,58.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.481426262626262,0.0,2.0,2.0,34217.0099,89.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0,0.0,1.0,12.0,29295.2851,40.0,True,False,True,False,False,False,False,False,False,False,True,True
1.0,46.36178989898991,0.0,1.0,18.0,38762.9413,64.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0,0.0,2.0,16.0,1782.8963,32.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0,0.0,2.0,14.0,25307.5699,67.0,True,False,True,False,False,True,False,True,True,True,True,True
1.0,5.0,0.0,2.0,5.0,10826.1176,68.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.0,0.0,4.0,4.0,23256.3587,87.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0,0.0,1.0,18.0,35852.2946,81.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.481426262626262,0.0,4.0,8.0,3392.6831,85.0,True,True,True,True,True,True,True,True,True,True,True,True
0.0,5.481426262626262,0.0,2.0,16.0,36244.5212,90.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0,0.0,1.0,20.0,28772.5314,34.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0,0.0,4.0,1.0,34889.4681,24.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.481426262626262,0.0,1.0,19.0,17027.3487,93.0,True,True,True,True,True,True,True,True,True,True,True,True
1.0,5.0,0.0,2.0,12.0,22522.2819,19.0,True,False,True,False,False,False,False,False,False,False,False,False
1.0,5.481426262626262,0.0,3.0,22.0,34665.1032,87.0,True,True,True,True,True,True,True,True,True,True,True,True
